the clancy brothers and tommy makem,33219,15
the crystal method,517,15
the dells,43738,15
the ernies,25119,15
the good life,10818,15
the goonies,68960,15
the immortals,7324,15
the lox,7814,15
the monkeys,756,15
the nits,9980,15
the nixons,6437,15
the orb,269,15
the proclaimers,3181,15
the seahorses,9292,15
the shamen,10043,15
the shrink,26697,15
the wannadies,9388,15
thomas,12866,15
thomas bangalter,24661,15
thomas dolby,1488,15
thrill kill kult,1020,15
thumb,39753,15
tic tac toe,29053,15
timbuk 3,13777,15
time-life music,23640,15
timex social club,2403,15
to o rosario,67118,15
tom aragon,21308,15
tom harrell,76312,15
tommy page,40974,15
toni tony tone,13662,15
tony bennet,1980,15
tony bennett,7281,15
toto cutugno,24126,15
tower of power,5384,15
treble charger,4045,15
trey lorenz,77616,15
tricky,987,15
truth,57080,15
twizted,71743,15
tyrese,2754,15
unbelievable truth,18546,15
undercover,37798,15
varius manx,69649,15
velvet crush,85264,15
vic fontaine,39411,15
vof de kunst,82475,15
vogues,12372,15
vox,26636,15
web,30573,15
what's going on,22319,15
wreckx-n-effect,13685,15
x raided,44800,15
xavier cugat,55003,15
xutos & pontapés,72063,15
yakooza,18766,15
yannick,73429,15
yoji biomehanika,40092,15
you am i,3975,15
young holt unlimited,23263,15
zbigniew wodecki,69647,15
zebda,16185,15
zehava ben,73403,15
zodiac youth,23621,15
108,7241,14
999,67494,14
2nu,2038,14
4pm,9484,14
80s,65503,14
a teens,4406,14
abigail,7401,14
accept,7924,14
agnelli & nelson,2025,14
airscape,10007,14
al martino,21946,14
aladin,23818,14
alex sintek,69764,14
alice,11502,14
alien,32463,14
all for one,6334,14
allen sherman,40650,14
alpha team,2694,14
amazing royal crowns,49898,14
ambient,26964,14
amiee mann,22262,14
amorphous androgynous,18941,14
amr diab,47036,14
andrea bocelli,8073,14
angelfish,5944,14
angie stone,7372,14
apocalyptica,18,14
aqua,396,14
arkarna,21533,14
army of lovers,7613,14
arnold,33501,14
arome,4712,14
arsenik,40932,14
articolo,39011,14
attaque 77,24932,14
automatic,4027,14
avalon,2309,14
ave maria,74910,14
ayo,39514,14
b52,8865,14
backyard babies,80498,14
barclay james harvest,53028,14
barry ryan,43668,14
basia,26295,14
beata,69676,14
beto guedes,32919,14
beverly knight,46453,14
big audio dynamite,2700,14
big bands,61266,14
big tent revival,10975,14
bill ramsey,41735,14
billie myers,715,14
bisso na bisso,46061,14
blessid union of souls,7413,14
bloodsport,57403,14
blue nature,19154,14
bo kaspers orkester,30167,14
bobbie gentry,5147,14
bobby goldsboro,19682,14
bobby hutcherson,44203,14
bobby jimmy,28535,14
bobby lewis,31328,14
bobby vinton,12889,14
bon jovi,1478,14
boom boom satellites,61661,14
boom crash opera,23752,14
boris gardiner,39597,14
borodin,59991,14
boston,777,14
boys town gang,48925,14
brad fiedel,2422,14
brokedown palace,46366,14
brother brown,1555,14
bugs bunny,51456,14
bulent ersoy,59278,14
burnt friedman,11106,14
bush,299,14
ca a brava,89305,14
caesars palace,56587,14
cannonball adderley,13617,14
captain barkey,47898,14
carey mariah,22046,14
carl douglas,2043,14
carolines spine,44445,14
caught in the act,10236,14
cc catch,46122,14
chelsea,46088,14
chris and cosey,14091,14
christine mcvie,12925,14
chuck berry,1942,14
cibo matto,1121,14
cleaner,31877,14
cleopatra,13096,14
climie fisher,14962,14
clint black,1877,14
cocooma,45251,14
commodors,64695,14
company b,19500,14
compay segundo,83373,14
confederate railroad,14809,14
corky & the juice pigs,2604,14
cree summer,18631,14
crown heights affair,86570,14
current,75234,14
cyberaktif,8730,14
daniel bélanger,31966,14
das efx,5597,14
dave angel,26878,14
dave koz,10114,14
davematthews,40217,14
days of the new,2688,14
dead kennedy,32359,14
dead or alive,982,14
deadeye dick,7689,14
deathray,13921,14
deborah cox,2805,14
deep forest,422,14
def squad,14391,14
dennis deyoung,23227,14
devourment,4380,14
dinah washington,9325,14
dj czech,41272,14
dj green lantern,88651,14
dj john kelly,38657,14
dj krush & toshinori kondo,10986,14
dj quick,14368,14
dj session one,76104,14
django reinhardt,27401,14
domingo quiñones,63277,14
don gibson,19693,14
don williams,1900,14
donovan,3059,14
dr. dre & snoop doggy dogg,34071,14
dragan und alder,27335,14
dream dance vol 5,45205,14
earls,63297,14
earth,36171,14
echo and the bunnymen,7527,14
eddy arnold,19638,14
eddy grant,1432,14
edelweiss,12080,14
edward bear,44535,14
eifo hayeled,73378,14
el circulo,24871,14
electrasy,34924,14
electric banana band,43677,14
elektricni orgazam,13835,14
ella fitzgerald & louis armstrong,880,14
elton john & billy joel,1613,14
emily richards,11504,14
empirion,1259,14
enchantment,51849,14
energy 52,1698,14
english patient st,53086,14
euro,66380,14
eurodance,26174,14
félix leclerc,69990,14
fifth dimension,5532,14
final fantasy vi piano collection,66727,14
fly me to the moon,28407,14
france d'amour,29061,14
france joli,13402,14
frank zander,52707,14
frankie miller,26813,14
frankie ruiz,13578,14
frederik,48945,14
freedy johnston,12024,14
fsol,1146,14
full devil jacket,3690,14
gabriel,3222,14
gary lewis & the playboys,12423,14
gavin bryars,18901,14
gavin friday,30369,14
geoffrey oryema,4637,14
george duke,51847,14
george winston,7033,14
georgia satellites,5381,14
geraldo vandre,32960,14
gerry boulet,57814,14
ghostbusters,11366,14
giggles,14341,14
gigi d'agostino,9158,14
gilbert montagné,30635,14
go gos,1891,14
godfather,12926,14
gourds,68845,14
gowan,8129,14
groove terminator,21305,14
grupo mania,21659,14
gza,3564,14
habib,64650,14
haddaway,577,14
happy hardcore techno,72607,14
harvey mandel,89266,14
hellbilly deluxe,25983,14
heroin,74080,14
high & mighty,8592,14
hoku,8283,14
holly cole trio,51914,14
holly dunn,11357,14
holly mcnarland,5477,14
hot butter,2433,14
howlin' wolf,20150,14
ibrahim ferrer,41074,14
ice cube,2095,14
ides of march,21881,14
ignite,74886,14
ike & tina turner,2319,14
ilegales,11766,14
immortal beloved,19842,14
indigo girls,3845,14
irish decendants,10915,14
janis ian,1660,14
jeffrey gaines,19501,14
jimmy luxury and the tommy rome orchestra,2231,14
jimmy smith,13616,14
joe south,21830,14
joey negro,21745,14
john cougar melloncamp,20885,14
john fogarty,19184,14
john lennon & yoko ono,46209,14
john travolta,20041,14
johnny horton,2337,14
joi cardwell,57502,14
jon secada,6406,14
jonathan pierce,60968,14
jordan chan,87410,14
joseph,77316,14
josie cotton,7602,14
juice newton,1623,14
juliette,89414,14
jump,14292,14
jump little children,28348,14
kansas,2023,14
kd lang,1736,14
keith washington,43387,14
kelly price,7869,14
kft,6035,14
killer spam's comedy stuff,3950,14
killjoys,26747,14
kim wilde,1493,14
klubbingman,89327,14
krafty kuts,50659,14
la familia,14929,14
la sociedad,84060,14
lando fiorini,65542,14
larger than life,72242,14
laryn hill,32720,14
leaders of the new school,87030,14
lee greenwood,14742,14
lee oscar,85784,14
lena horne,8685,14
lesley gore,809,14
level 42,1703,14
lick the tins,33531,14
limp biscuit,68605,14
lindisfarne,67882,14
little richard,4846,14
liverpool fc,23794,14
liz phair,1111,14
lock n load,13270,14
london quireboys,65492,14
lorenna mckennitt,35425,14
los abuelos de la nada,70046,14
los dandys,87628,14
los toreros muertos,46528,14
lothlorien,8156,14
lotus,36972,14
louis armstrong and ella fitzgerald,5820,14
louis jordan,10262,14
louise hoffsten,73638,14
lounge,24571,14
love song,24128,14
low fidelity allstars,19595,14
m.c. hammer,26766,14
major mackerel,65907,14
manu le malin,78740,14
manuela,21031,14
marc dorsey,26264,14
marco beltrami,46073,14
mario pelchat,79376,14
mark o'connor,24058,14
marla glen,50789,14
marmalade,24941,14
marrs,1386,14
mars,11964,14
marta sanchez,14615,14
martin sexton,43519,14
marvelous three,13434,14
mass production,43565,14
massivivid,4012,14
material,8543,14
matrix,2506,14
mauro picotto,10020,14
maxime le forestier,46054,14
mc 900ft jesus,1819,14
mcauley schenker group,23215,14
mdfmk,6994,14
megavier,67152,14
mel & kim,43752,14
melanie,3087,14
melodie mc,73653,14
mercedes sosa,36023,14
method man & red man,7784,14
methodman and redman,9362,14
michael holm,41741,14
michael land,23079,14
miguel mateos,21667,14
mike ink,20926,14
miles davis and john coltrane,2256,14
milla jovovich,5921,14
milli vanilli,443,14
minnie ripperton,28549,14
mj cole,32093,14
molotov,2651,14
monks,29793,14
mono,1169,14
monster magnet,724,14
moonman,1264,14
morricone,50207,14
mother love bone,5663,14
mr. big,22550,14
mr. mister,4762,14
mtv,11236,14
mumiy troll,57444,14
murphys law,69955,14
muse,5559,14
my bloody valentine,1173,14
mystikal,8828,14
najee,23860,14
nana,3346,14
nelson riddle,83018,14
neu,60961,14
new edition,7931,14
new kids on the block,8482,14
nick kershaw,9157,14
nicolas peyrac,39163,14
notch,14017,14
nrg,14256,14
nusrat fateh ali khan & michael brook,61690,14
oasis mtv unplugged,10994,14
october project,35416,14
on,2245,14
orange sector,39398,14
oysterband,79867,14
pankow,41143,14
parade,35156,14
parliment,27805,14
pascal,10940,14
patrick swayze,6087,14
paul young,2466,14
per gessle,18072,14
perfect stranger,11681,14
pergolesi,39319,14
perry farrell,63178,14
pete heller,6081,14
peter brown,67424,14
peter searcy,13922,14
petula clark,2323,14
phil keaggy,24357,14
phillips craig & dean,24337,14
pig vomit,29810,14
piramis,13001,14
planet patrol,38038,14
planet soul,4755,14
point break,21420,14
pointer sisters,1496,14
pops fernandez,89002,14
presidents of the usa,878,14
psycho,28097,14
pur,13468,14
pushmonkey,5659,14
ratm,3863,14
raymond van het groenewoud,56917,14
reamon,56369,14
rex gildo,65870,14
rhcp,6401,14
richard gotainer,51379,14
rina chinen,25439,14
robert john,11614,14
robin s,19440,14
robyn,2767,14
rocio durcal,23328,14
rodriguez,47044,14
roger miller,3848,14
romeo & juliet,11418,14
rupert holmes,3298,14
russian techno,57760,14
sam & dave,4363,14
sam prekop,45707,14
sammy hagar,4236,14
scott henderson steve smith victor wooten,16779,14
sebastian,47722,14
sergio mendes & brasil '66,7229,14
shabba ranks,5641,14
shaking the tree,33756,14
shaolin wooden men,37782,14
showbiz and ag,55947,14
sidney bechet,22149,14
sierra,24323,14
sinead o'conner,6039,14
sleeping beauty,7300,14
smokey and the bandit,41522,14
snap!,28196,14
so i married an axe murderer,7210,14
soda,43070,14
sole',73581,14
son by 4,70132,14
son volt,6584,14
soul assassins,59568,14
spark,22928,14
spawn,1100,14
speedealer,66217,14
spike jones,29002,14
spiral architect,64481,14
spiral staircase,9541,14
spliff,42054,14
staffan hellstrand,80507,14
stanton moore,30841,14
star trek vi,25253,14
starland vocal band,5375,14
starlight,3200,14
stefan andersson,72009,14
steve camp,51658,14
steve green,24304,14
steve harley & cockney rebel,13145,14
steve taylor,36772,14
steve warner,79734,14
stoned,32355,14
street fighter,76405,14
sugarcubes,2162,14
superchumbo,44857,14
sutherland brothers & quiver,90472,14
suzi quatro,21832,14
sweetbox,6258,14
t power,20358,14
teletubbies,2458,14
tempest,58017,14
terra deva,7109,14
terre thaemlitz,12527,14
terri clark,8128,14
terror squad,10786,14
thåström,2739,14
the 5th dimension,20084,14
the associates,2532,14
the blenders,71454,14
the blues brothers,1624,14
the blues project,67911,14
the bus boys,47466,14
the calling,152,14
the echoing green,28715,14
the edinburgh military tattoo,72762,14
the gap band,4338,14
the godfather,25007,14
the gone jackals,50984,14
the kaze,3489,14
the mills brothers,19704,14
the moonglows,1997,14
the psychedelic furs,12213,14
the scene,34100,14
the shaggs,12371,14
the starseeds,35867,14
the toyes,58541,14
the velvet underground & nico,27125,14
the workhorse movement,77611,14
they might be giants,210,14
thisway,7984,14
tigres del norte,66887,14
timi yuro,55497,14
tom lehrer,7260,14
tom novy,59189,14
tom t. hall,15268,14
toy,65670,14
toy matinee,42307,14
toys,86771,14
tracey ullman,1356,14
tragedy,33572,14
trance atlantic air waves,10570,14
trancesundayproject,10568,14
trevor jones and randy edelman,35654,14
twista,28544,14
twisted sister,378,14
udo jürgens,16106,14
unv,59438,14
urban species,18930,14
urszula,88470,14
us,4096,14
usura,4366,14
vader abraham,60267,14
vanessa-mae,16210,14
varsity blues,6287,14
viento en contra,24807,14
vixen,4278,14
waldeck,47699,14
warlord,49189,14
westlife,629,14
wilco,7234,14
wild arms 2,37386,14
wild cherry,2500,14
wildside,6898,14
willie dixon,25560,14
wolfgang ambros,30273,14
woody van eyden,29959,14
wu-tang clan,7810,14
wwf agression,57670,14
xorcist,75661,14
xxx club jams,60288,14
yankee grey,7605,14
you've got mail,53170,14
zoe,24667,14
702,7638,13
911,8473,13
187 lockdown,10023,13
2nd chapter of acts,58274,13
69 boys,34429,13
abc,1722,13
across the border,83080,13
adrenaline,6380,13
aesoprock,58278,13
affirmation,8273,13
afro cuban jazz project,36754,13
agents of oblivion,33458,13
agnetha faltskog,21896,13
airplay,47273,13
alain chamfort,39172,13
albert king with stevie ray vaughan,12318,13
alex lifeson,5548,13
alexia,4075,13
alice donut,73476,13
alison krauss & the cox family,69484,13
alley cat,47954,13
altered images,1577,13
ambrosia,3745,13
an american tale,7355,13
an der beat,73842,13
ancient future,29170,13
andy griffith,27241,13
angel beats,18708,13
arlo guthrie,2976,13
armageddon,530,13
arrested development,438,13
autour de lucie,5415,13
awb,5282,13
aztek trip,87498,13
azul azul,21572,13
bach,922,13
backdraft,14814,13
bang,4700,13
bay city rollers,1983,13
belinda carlisle,2085,13
bendeniz,51988,13
bevis & butthead,424,13
big,199,13
big foot mama,75383,13
big rude jake,40296,13
bigod,13880,13
billy fury,44249,13
black attack,39215,13
blind,6305,13
blue rodeo,5564,13
blue sonix,10707,13
blue system,14177,13
blur,206,13
bolshoi the,16272,13
bonnie tyler,1594,13
book of love,4373,13
boxer,27966,13
brooklyn bridge,58507,13
bruce hornsby,6342,13
buggles,876,13
bulletboys,4279,13
burden of grief,30485,13
bust a groove 2,33330,13
calva y nada,80265,13
camilo sesto,21595,13
cannonball adderley quintet,12555,13
cause and effect,19250,13
ccs,69796,13
changing faces,37704,13
channels,5164,13
charles aznavour,29032,13
charlie haden & pat metheny,87311,13
charlie mccoy,78830,13
cheiro de amor,63059,13
chizh & co,37248,13
chosen few,76339,13
cirque du soleil,20888,13
cisco kid,46656,13
clannad,4104,13
clapton eric,22830,13
classical thunder,68390,13
classics iv,9518,13
club caviar,26487,13
cold storage,21338,13
collapsis,35406,13
concrete blonde,1202,13
control,3765,13
cool breeze,12069,13
coven,5379,13
crazy horse,58679,13
creedence clearwater revival,1098,13
crisis,29764,13
cru,70856,13
csny,1637,13
culture beat,551,13
cure for pain,80149,13
danleers,4995,13
dave hollister,7360,13
dave matthews band & bela fleck,72811,13
david garza,7525,13
dawn to dusk,75501,13
db,6911,13
dee snider,81147,13
del amitri,4349,13
detroit emeralds,88161,13
devil's advocate,59,13
devon,44440,13
diamond rio,3616,13
diskoteka avariya,56776,13
dizzy gillespie,5822,13
dj icon,46291,13
dj misjah,20192,13
dj t 1000,90212,13
dmitri shostakovich,37038,13
don mclean,850,13
donna lewis,4598,13
doubledrive,84790,13
dread zepplin,25969,13
dschinghis khan,31665,13
dub tribe,72966,13
dylan,19009,13
earl klugh,27907,13
earl thomas conley,45355,13
eddie kendricks,40315,13
eddie lockjaw davis,67910,13
ehukai,58461,13
eighth ground,49749,13
einsturzende neubaten,38228,13
element 101,49172,13
elysium,37802,13
engelbert humperdinck,14922,13
equipe 84,78274,13
era,4411,13
eric burdon,62140,13
eric matthews,76428,13
espn jock jams,29218,13
essence,42237,13
eva,25408,13
ewan maccoll,63109,13
ex,1828,13
ex number five,41884,13
exit,24529,13
eyes,89478,13
fabulous poodles,73518,13
fairport convention,41955,13
fantasia 2000,68994,13
father mc,28426,13
fear of pop,71888,13
felix,3412,13
fiction factory,1446,13
final fantasy iv celtic moon,44736,13
fire & ice,35013,13
first base,4675,13
fortunes,39589,13
frankie valli & the 4 seasons,7195,13
fred,41144,13
freda payne,15230,13
freddy fender,23841,13
freddy quinn,41715,13
freundeskreis,8544,13
frijid pink,21847,13
full intention,2083,13
fury 66,32316,13
fyc,3180,13
gabriel o pensador,18522,13
gary moore,2274,13
gazoz,73408,13
george martin,18570,13
georges delerue,88858,13
gerard joling,14175,13
gerry rafferty,4331,13
gin blossoms,3882,13
gladys knight & the pips,5134,13
gloria estefan,4645,13
gloria trevi,77630,13
goldfinger,2040,13
goodfellas,62652,13
grace jones,1188,13
greig,35204,13
grouch & eligh,69028,13
groundhogs,48569,13
grover washington,72707,13
gun,13562,13
guns,83377,13
gustavo cerati,28557,13
guy mitchell,19746,13
h,8334,13
hank williams sr,8333,13
harajuku,11223,13
harold faltermeyer,3558,13
harry conick jr,23323,13
hassisen kone,2485,13
hayehudim,61097,13
hector,2457,13
henrik b,30558,13
hey baby,8857,13
hi-gate,22707,13
hjalle & heavy,43678,13
home alone,15298,13
honeymoon suite,7710,13
honeyz,11617,13
hooverphonic,1143,13
hot snakes,56873,13
house,28260,13
humble pie,3077,13
humour,9057,13
idjut boys,12087,13
illya kuryaki and the valderramas,66203,13
indiana jones and the last crusade,5845,13
irene cara,5462,13
iv my people,81389,13
ivan,69669,13
j giles band,35100,13
james,6976,13
jamie walters,12904,13
jan driver,26468,13
jane child,7734,13
jaydee,20299,13
jeff buckley,2568,13
jeff healey band,12551,13
jewel,345,13
jimmy cliff,2003,13
joan armatrading,8481,13
joan manuel serrat,14602,13
jodeci,7917,13
john cougar mellancamp,18037,13
john lee hooker,4092,13
john lurie,48606,13
john martyn,19018,13
john paul young,9030,13
john tesh,36982,13
johnnie ray,19675,13
johnny cash,3163,13
jones girls,7880,13
joseph arthur,39462,13
joséphine baker,59731,13
juan perro,20195,13
junkfood junkies,22268,13
kaho na pyar hai,87244,13
kano,1647,13
kasa,82200,13
kc and jojo,24636,13
kci and jojo,7812,13
keb' mo',24017,13
kenny wayne sheperd,84520,13
kevin aviance,26348,13
kevin gilbert,8180,13
khamoshi,34631,13
kid sensation,40838,13
killers,88932,13
king kobra,61358,13
klubheads,26145,13
koala,20355,13
kramer,14479,13
kris kross,405,13
kristine blond,20796,13
kurupt,2918,13
kyu sakamoto,9804,13
la bouche,2399,13
lake of tears,55295,13
lars hug,81607,13
laurent ho,62986,13
leahy,13728,13
lee michaels,13190,13
lenny welch,9668,13
lil' kim,10411,13
longpigs,27210,13
lori morgan,51559,13
lou gramm,7614,13
lou rawls,8149,13
love songs,36758,13
luce dufault,23904,13
ludwig hirsch,47674,13
luscious jackson,526,13
luther vandross,7973,13
m2m,6653,13
macy gray,652,13
makaveli,10242,13
manfred mann,836,13
marc van linden,45222,13
marianne faithfull,3457,13
mark wills,6272,13
mary hopkin,16133,13
mary j,56137,13
mastermind,10662,13
mavis hee,63526,13
mc lyte,5614,13
megaman x,82801,13
mel c,2770,13
meteor seven,22341,13
mijk van dijk,29187,13
mike zoot,48900,13
milk,5999,13
mircwar,64336,13
miss djax,9596,13
montana rose,24042,13
moon project,42855,13
mop,44213,13
morris day & the time,4238,13
mosdef,13461,13
mott the hoople,5437,13
my best friend's wedding soundtrack,84529,13
mystics,5355,13
natalia oreiro,84084,13
nativus,53099,13
ned's atomic dustbin,12459,13
neja,18373,13
neneh cherry,12985,13
new musik,1402,13
niels van gogh,3450,13
night ranger,5503,13
nina simone,1953,13
ninedays,39453,13
no comment,71156,13
novy vs eniac,26717,13
nuclear ramjet,80989,13
nuyorican soul,5778,13
ocean machine,50615,13
offsprings,45330,13
okoum,69994,13
oldies,779,13
oleander,853,13
oliver nelson,38281,13
olivia,34294,13
oran juice jones,42332,13
original london cast,14046,13
orishas,55925,13
oshen,70238,13
outside,32414,13
overcast,38242,13
pat green live,72809,13
pater moeskroen,83175,13
patrulha do samba,43374,13
paulina rubio,85256,13
peace division,66388,13
pearl,4463,13
peter himmelman,12163,13
phantom of the opera,2463,13
phish and phil lesh,18682,13
poco loco gang,9435,13
power puff girls,23330,13
psychopod,12650,13
psygone,51308,13
queens of the stone age,33207,13
quicksilver messenger service,3050,13
radio futura,14608,13
rage against the machine & tool,1155,13
rangeela,34614,13
rayvon,30047,13
raze,24987,13
reflex,5656,13
ricardo montaner,21648,13
ricky van shelton,6572,13
rimsky korsakov,8042,13
robbie nevil,1692,13
robin trower,1742,13
rockers hi fi,23957,13
roy wood,23778,13
royal crown revue,7044,13
rufus & chaka khan,9676,13
sardou,70002,13
scandal,8092,13
secret cinema,62482,13
selena,1147,13
semsis,46961,13
shades of rhythm,88953,13
shadowfax,23681,13
shanice,8218,13
shankar mahadevan,14496,13
sharaz,28911,13
shed seven,9134,13
sheena easton,3343,13
shirley bassey,8985,13
shogun,35812,13
sid vicious,20075,13
sixteen,69650,13
skeletones,45973,13
skids,74763,13
skold,6970,13
skunk anansie,1156,13
sl2,9221,13
smoke,13407,13
sneakerpimps,1022,13
soho,14261,13
soulsearcher,3544,13
sound of nature,26544,13
soundlovers,43035,13
spk,16139,13
sponge,5674,13
spooky tooth,12305,13
spring heeled jack usa,47609,13
stacey q,6274,13
star,20068,13
starecase,12217,13
steve holy,24077,13
steve wariner,8667,13
steven curtis chapman,11512,13
stf,88771,13
stomy bugsy,53058,13
stones,9799,13
stories,6280,13
stp,204,13
strange fruit,3737,13
strangers with candy,59074,13
stretch princess,27116,13
susperia,88801,13
syd barrett,10589,13
talk show,23166,13
tammy trent,57515,13
tanya stevens,44431,13
tatjana,6862,13
tbo & vega,20665,13
tears for fears,905,13
technotronic,534,13
teena marie,2304,13
terrasamba,51433,13
that thing you do,77310,13
the animals,4168,13
the argument,41412,13
the beloved,2557,13
the black crows,32822,13
the bluetones,18558,13
the christmas revels,89854,13
the fenians,11359,13
the judds,6578,13
the kelly family,34177,13
the legend of zelda,19128,13
the mavericks,4059,13
the mcguire sisters,19698,13
the moffats,10063,13
the muses rapt,76241,13
the neville brothers,23685,13
the offspring,287,13
the one,5183,13
the pharcyde,2832,13
the pixies tribute,35401,13
the rivieras,4878,13
the roots,2597,13
the traveling wilburys,13181,13
the verge,58307,13
the youngbloods,2763,13
thomas ledin,70009,13
throes of dawn,27041,13
tin star,10689,13
tommy roe,19644,13
toni estes,29710,13
tuomari nurmio,36736,13
turboneger,87759,13
ufo,6622,13
valensia,42360,13
velvet underground,3085,13
verbena,37859,13
victor manuel y ana belen,66554,13
victory at sea,43157,13
video kids,37480,13
vince gill,2314,13
virgos merlot,10252,13
visions,54196,13
voodoo,89131,13
waiting to exhale,24461,13
walter giardino,48327,13
wannadies,2743,13
was not was,1693,13
wencke myhre,9986,13
wilfredo vargas,49731,13
willie wonka,34123,13
willy nelson,25113,13
winger,4270,13
wings,2061,13
wonders,9245,13
wreckless eric,48475,13
wynton marsalis & ellis marsalis,84749,13
wyrick,36757,13
xavier naido,37919,13
yes boss,14527,13
yoda,2435,13
yvonne elliman,2685,13
zuckerbaby,48756,13
zware jongens,82953,13
µ-ziq,20924,12
1942 a love story,51097,12
2 fabiola,4418,12
2 live crew,472,12
3deep,52300,12
abba teens,2464,12
abbacadabra,20435,12
abbott & costello,861,12
ada band,42028,12
adam and the ants,3243,12
adam ant,3250,12
afro cuban all stars,65535,12
al bundy,14004,12
alana davis,5457,12
alannah myles,1172,12
alex,40532,12
alibi,84424,12
alisha's attic,13080,12
alladin,7284,12
america,1774,12
amii stewart,9188,12
angela winbush,22426,12
angie aparo,45633,12
anthrax,5970,12
antithesis,27063,12
antonio carlos jobim,18871,12
aphrodites child,67942,12
apollo 440,30,12
arcade,5961,12
arcwelder,65710,12
arizona dream,6376,12
art garfunkel,12207,12
asia 2001,56300,12
astral matrix,7119,12
asu,3316,12
aterciopelados,14606,12
athenaeum,5441,12
atilla tas,73371,12
atlanta rhythm section,9381,12
atlantic ocean,6144,12
atlantik,80832,12
atomic kitten,13779,12
autumn leaves,77738,12
azmodan,41499,12
barney & friends,14005,12
barrio boyzz,46479,12
bass boy,81220,12
bat & ryyd,63171,12
beatrice,6012,12
bela bartok,87687,12
belouis some,45984,12
bender,12133,12
bennie man,19149,12
betray my secrets,27037,12
bette midler,888,12
betty boo,35669,12
betty hutton,19797,12
big pig,13506,12
bijou phillips,70201,12
bismark,30610,12
black jack,45692,12
blackstreet,3691,12
blandat,89319,12
blondie,886,12
blues image,10145,12
bob dylan & grateful dead,1990,12
bobby digital,27954,12
bobby pulido,50490,12
body & soul,51835,12
bollock brothers,16291,12
booster,39498,12
bootleg,26816,12
bootsy's rubber band,12200,12
bosson,22437,12
bow wow wow,4211,12
boz scaggs,12860,12
brand new day,85493,12
brand nubian,8600,12
brave new world,25492,12
bread,5451,12
bryndis,50503,12
btk,11296,12
buckner & garcia,13480,12
buena vista social club,3265,12
bush x,46028,12
busta rhymes,446,12
bypass unit,4556,12
c,4417,12
caramba,81216,12
cassius,721,12
caterina caselli,58667,12
celtic legacy,10401,12
cha cha,16129,12
chaka khan,2370,12
charles & eddie,26996,12
charlie hunter quartet,67312,12
charlie hunter trio,63072,12
charlotte church,7317,12
cherokee,44187,12
cherrelle,2353,12
cherry poppin daddies,4108,12
chicago,3046,12
chicane,1196,12
chico debarge,37298,12
choir,63917,12
chris isaac,10327,12
chris knox,44821,12
christion,60387,12
chron gen,80889,12
cidade negra,17032,12
city of angels soundtrack,23679,12
clarks,78533,12
claude king,24073,12
clint eastwood,41079,12
code,10932,12
compound red,69597,12
cool runnings,85056,12
coptic rain,78932,12
creamy,42387,12
crocodile dundee,42363,12
crown of thorns,3434,12
csn,32698,12
cyndi lauper,434,12
czr,15003,12
da klubb kings,22580,12
dan baird,25526,12
dan seals,18608,12
dana,80670,12
dana berger,67347,12
daniel ibbotson,18987,12
darren hayes,66328,12
dave clark 5,22493,12
dave mason,1619,12
days of thunder,25143,12
death in vegas,1131,12
dejavue,88775,12
deniz seki,52822,12
des mitchell,718,12
die kolibris,41760,12
dillagi,14547,12
dilwale dulhania le jayenge,52948,12
dionne farris,23191,12
dive,11388,12
dixie cups,10819,12
dj akira,59052,12
dj antoine,46625,12
dj dimitri,71796,12
dj gius,84484,12
dj karma,61012,12
dj pablito,25646,12
dj quik,9311,12
dj spoke,90276,12
dollar,89605,12
donkey punch,67296,12
donnie mcclurkin,26276,12
doppelkopf,37922,12
drivin' n' cryin',48258,12
dublin fair,10970,12
dumbo,31310,12
dynamite hack,11,12
east flatbush project,37175,12
ed o g,35195,12
edgar joel,25725,12
edie brickell,2001,12
eiskalte engel,84048,12
el kel iset,54014,12
elaine paige,67608,12
electro lounge,76891,12
electronica,86518,12
ella fitzgerald & louie armstrong,8751,12
elvis crespo,8866,12
eminem vs britney spears,77800,12
endymion,59067,12
eric bennet,77731,12
erin hamilton,33813,12
eruption,36862,12
europe,710,12
eva dahlgren,30539,12
evelyn,6786,12
everything you want,11490,12
eve's plum,12578,12
fabian,4991,12
fairground attraction,9943,12
family affair,7410,12
fantasy,4452,12
fast eddie,69578,12
female,70365,12
ferris bueller's day off,9817,12
feul,16230,12
fever,4467,12
fifth element soundtrack,10253,12
fight,34470,12
final fantasy pray,70502,12
final fantasy vi grand finale,81119,12
fisher z,43268,12
follow me,76031,12
fonky family,81412,12
forrest gump soundtrack,88758,12
francois valery,39162,12
frankie lymon,34720,12
freaky chakra,20396,12
french kiss,6530,12
frogstomp,82813,12
full house,45208,12
fun boy three,2019,12
funk,10872,12
fury in the slaughterhouse,10135,12
geezer,26706,12
geier sturzflug,8980,12
generation x,26215,12
gerald albright,7991,12
ghetto boyz,19863,12
glen gray,41025,12
glenn frey,5836,12
god's property,7560,12
godzilla,12145,12
golden girls,13346,12
grand funk,21866,12
great big sea,2440,12
grosse point blank,21419,12
guildo horn,9998,12
haircut 100,23185,12
harpers bizarre,68698,12
hedpe,74891,12
hendrix,41109,12
henry paul band,12322,12
henry v,47254,12
herb alpert & tijuana brass,40472,12
herbert groenemeyer,9614,12
hi standard,20893,12
himalayans,65737,12
honeydrippers,5286,12
hooters,5600,12
hum,1209,12
